hhid,hh_members,sex,hh_education,residence,age,altitude,Q401,Q304,Q306,Q307,Q308m,Qsou_inform,Q504,Q5231,Q5232,Q5233,Q5234,Q524,main_occupation,marital_status,Q3098n,Q3099n,Q30910n,Q30911n,food_secured
DT0200082,0,1,4,0,1,2,1,1,3,3,1,1,2,2,2,2,2,2,4,1,0,0,0,0,1
DT0200083,0,0,3,0,0,2,1,1,1,3,0,1,2,2,2,2,2,2,0,1,0,0,0,0,0
DT0200084,0,1,3,0,0,2,1,3,1,3,1,2,2,2,2,2,2,1,2,1,0,0,0,0,1
DT0200085,0,1,3,0,1,2,1,3,1,3,0,2,2,1,2,2,2,2,3,3,0,0,0,0,0
DT0200086,0,0,0,0,1,2,1,3,1,3,0,0,2,1,2,2,2,2,2,3,0,0,0,0,0
DT0200087,1,1,3,0,1,2,1,3,1,3,1,2,2,2,2,2,2,2,3,1,0,0,0,0,1
DT0200088,0,1,2,0,0,2,1,3,1,3,1,2,2,2,2,2,2,2,3,1,0,0,0,0,1
DT0200089,1,1,0,0,1,2,1,1,1,3,1,2,2,2,2,2,2,2,2,1,0,0,0,0,1
DT0200092,0,0,0,0,1,2,1,1,1,3,0,2,2,2,2,2,2,2,2,4,0,0,0,0,1
DT0200093,0,0,3,0,0,2,1,1,1,3,1,2,2,2,2,2,2,2,3,0,0,0,0,0,1
DT0200094,0,0,3,0,0,2,1,2,1,3,1,3,2,2,2,2,2,2,3,0,0,0,0,0,1
DT0200097,0,1,3,0,2,2,1,1,1,4,1,1,2,2,2,2,2,2,3,0,0,0,0,0,1
DT0200100,1,1,1,0,2,2,1,1,1,4,1,2,2,2,2,2,2,2,3,1,0,0,0,0,1
DT0200102,0,0,0,0,1,2,1,1,1,3,0,2,2,2,2,2,2,1,2,4,0,0,0,0,1
DT0200103,0,1,4,0,0,2,1,2,1,3,1,2,2,2,2,2,2,2,4,1,0,0,0,0,1
DT0200104,0,0,0,0,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,4,0,0,0,0,1
DT0200106,0,0,0,0,2,2,1,1,1,3,0,0,2,2,2,2,2,2,2,4,0,0,0,0,0
DT0200109,0,1,0,0,1,2,1,1,1,3,1,1,2,1,2,2,2,2,2,1,0,0,0,0,0
DT0200110,0,1,0,0,2,2,1,1,1,1,1,0,5,1,1,2,2,2,4,1,0,0,0,0,0
DT0200111,0,1,3,0,0,2,1,3,1,3,1,2,2,2,2,2,2,2,0,1,0,0,0,0,1
DT0200112,0,0,0,0,1,2,1,3,1,2,0,0,2,1,2,1,2,2,2,4,0,0,0,1,0
DT0200113,0,0,0,0,1,2,1,3,1,3,1,2,2,2,2,2,2,2,3,4,0,0,0,0,1
DT0200114,0,0,4,0,1,2,1,1,1,3,1,2,2,1,1,2,2,1,4,3,0,0,0,0,0
DT0200116,0,1,3,0,0,2,1,2,1,1,0,1,5,2,2,2,2,2,1,1,0,0,0,0,1
DT0200118,0,0,1,0,0,2,1,2,1,3,0,1,2,1,2,2,2,2,2,4,0,0,0,0,1
DT0200120,0,0,3,0,0,2,1,2,1,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,1
DT0200121,0,0,3,0,1,2,1,2,1,3,1,2,2,2,2,2,2,2,4,3,0,0,0,0,1
DT0200123,1,1,3,0,1,2,1,1,1,3,1,2,2,2,2,2,2,2,4,1,0,0,0,1,0
DT0200125,0,0,0,0,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,3,0,0,0,0,1
DT0200127,1,1,4,0,0,2,1,1,1,3,1,2,2,2,2,2,2,1,4,1,0,0,1,0,1
DT0200128,0,0,0,0,1,2,1,2,1,1,1,0,5,1,2,2,2,2,2,4,0,0,0,0,0
DT0200129,0,0,3,0,0,2,1,1,3,3,1,2,2,2,2,2,2,1,4,2,0,0,0,0,1
DT0200132,0,1,3,0,1,2,1,1,1,4,1,2,2,2,2,2,2,2,4,1,0,0,0,0,1
DT0200133,0,0,1,0,2,2,1,1,1,3,1,2,2,2,2,2,2,2,3,4,0,0,0,0,1
DT0200134,0,0,3,0,0,2,1,2,1,3,0,1,2,2,2,2,2,2,0,3,0,0,0,0,1
DT0200135,1,1,3,0,1,2,1,1,1,3,1,2,2,2,2,2,2,2,3,1,0,0,0,0,1
DT0200136,0,1,0,0,2,2,1,3,1,3,0,0,2,1,2,2,2,2,2,1,0,0,0,0,0
DT0200138,1,1,1,0,2,2,1,3,1,3,0,1,2,2,2,2,2,1,2,1,0,0,0,0,0
DT0200140,1,1,3,0,1,2,1,3,1,3,1,3,2,2,2,2,2,2,4,1,0,0,0,0,1
DT0200141,0,1,1,0,2,2,1,3,1,3,1,1,2,2,2,2,2,2,3,1,1,0,1,0,1
DT0200142,1,1,2,0,1,2,1,3,1,3,0,2,2,2,2,2,2,2,4,1,0,0,0,0,0
DT0200143,1,0,0,0,1,2,1,3,1,2,1,1,2,2,2,2,2,2,2,4,0,0,0,0,0
DT0200144,1,1,0,0,0,2,1,3,1,2,0,0,1,2,1,2,2,2,2,1,0,0,1,0,0
DT0200145,0,1,2,0,1,2,1,3,1,3,1,1,2,2,2,2,2,2,2,1,0,0,1,1,1
DT0200146,0,0,2,0,1,2,1,3,1,3,0,0,2,2,2,2,2,2,2,3,0,0,0,0,1
DT0200147,1,1,3,0,1,2,1,1,1,3,1,2,2,2,2,2,2,2,3,1,0,0,0,0,1
DT0200149,0,0,2,0,1,2,1,1,1,3,1,1,2,2,2,2,2,2,3,0,0,0,0,0,1
DT0200150,0,0,0,0,0,2,1,2,1,1,1,0,2,2,2,2,2,2,3,3,0,0,0,0,0
DT0200151,0,0,0,0,1,2,1,1,1,3,1,1,2,2,2,2,2,2,2,4,0,0,0,0,1
DT0200153,0,1,2,0,2,2,1,1,1,3,0,2,2,2,2,2,2,2,2,1,0,0,0,0,1
DT0200154,0,1,3,0,1,2,1,1,1,3,1,2,2,2,2,2,2,2,4,1,0,0,0,0,1
DT0200155,1,1,1,0,2,2,1,1,1,3,1,2,2,2,2,2,2,2,3,1,0,0,0,0,1
DT0200156,0,0,0,0,2,2,1,1,1,3,1,0,2,2,2,2,2,2,2,3,0,0,0,0,1
DT0200157,1,1,2,0,2,2,1,1,1,3,1,2,2,2,2,2,2,2,4,1,1,0,0,0,0
DT0200159,0,1,1,0,1,2,1,1,3,4,0,1,5,2,2,2,2,1,2,3,0,0,0,0,1
DT0200160,0,1,4,0,0,2,1,1,1,3,1,2,2,2,2,2,2,2,4,1,0,0,0,0,1
DT0200161,0,0,3,0,1,2,1,1,1,3,0,3,5,2,2,2,2,2,2,4,0,0,0,0,1
DT0200162,1,1,4,0,1,2,1,1,1,4,1,3,2,2,2,2,2,2,4,1,0,0,0,0,1
DT0200164,0,0,0,0,2,2,1,1,1,2,1,0,1,2,2,2,2,1,2,4,0,0,0,0,0
DT0200165,0,1,2,0,0,2,1,1,1,2,1,2,2,2,2,2,2,2,4,3,0,0,0,0,1
DT0200166,0,0,0,0,1,2,1,1,1,2,0,0,2,1,2,2,2,1,2,4,0,0,0,0,0
DT0200168,0,0,0,0,2,2,1,1,1,3,0,2,2,1,1,2,2,2,2,4,0,0,0,0,0
DT0200169,0,0,1,0,2,2,1,1,1,3,0,1,2,2,1,2,1,2,2,4,0,0,0,0,0
DT0200172,0,0,1,0,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,4,0,0,1,0,1
DT0200173,1,1,3,0,0,2,1,1,1,3,1,2,2,2,2,2,2,2,4,1,0,0,0,0,1
DT0200174,0,1,0,0,2,2,1,1,1,3,0,1,2,2,2,2,2,2,4,1,0,0,0,1,1
DT0200175,0,0,0,0,2,2,1,1,1,3,1,2,2,2,2,2,2,2,2,4,0,0,0,0,0
DT0200176,0,1,2,0,0,2,1,1,1,3,0,2,2,2,2,2,2,1,2,3,0,0,0,0,1
DT0200177,0,1,2,0,2,2,1,1,1,3,1,2,2,2,2,2,2,2,2,1,0,0,0,1,1
DT0200178,0,0,0,0,2,2,1,1,1,3,1,2,2,2,2,2,2,2,3,3,0,0,0,0,1
DT0200179,0,0,1,0,1,2,1,3,1,3,1,1,2,2,2,2,2,2,3,3,0,0,0,0,1
DT0200180,0,1,0,0,1,2,1,3,1,3,0,0,2,1,1,2,2,2,3,1,0,0,0,0,0
DT0200181,0,0,0,0,2,2,1,3,3,2,0,0,5,1,2,2,2,2,2,3,0,0,0,0,0
DT0200183,0,1,2,0,1,2,1,2,1,3,0,2,2,2,1,2,2,1,2,1,1,0,1,0,0
DT0200186,0,1,3,0,2,2,1,1,1,3,0,3,2,2,2,2,2,2,4,1,0,0,0,0,0
DT0200188,1,1,3,0,1,2,1,1,1,3,1,2,2,2,2,2,2,2,4,1,1,0,0,0,1
DT0200189,0,1,0,0,2,2,1,1,1,2,0,2,2,1,2,2,2,1,3,4,0,0,1,1,0
DT0200192,0,0,0,0,2,2,1,1,1,3,1,1,2,2,2,2,2,1,2,3,0,0,0,0,1
DT0200193,1,0,2,0,1,2,1,1,1,3,1,2,2,2,2,2,2,1,4,3,0,0,0,0,1
DT0200194,0,0,3,0,0,2,1,1,1,3,1,1,2,2,2,2,2,1,4,2,0,0,0,0,1
DT0200196,0,1,3,0,0,2,1,2,1,3,1,1,2,2,2,2,2,2,0,1,0,1,0,0,1
DT0200197,0,0,1,0,1,2,1,2,1,3,0,0,2,2,2,2,2,2,2,3,0,0,0,0,0
DT0200199,0,0,3,0,1,2,1,1,1,3,0,2,2,2,2,2,2,1,4,0,0,0,0,0,1
DT0200203,1,1,4,0,1,2,1,1,1,3,1,3,2,2,2,2,2,2,4,2,0,0,0,0,1
DT0200204,1,1,4,0,1,2,1,1,1,2,1,3,2,2,2,2,2,2,4,1,0,0,0,1,1
DT0200205,0,0,3,0,1,2,1,1,1,3,1,3,2,2,2,2,2,2,4,3,0,0,0,0,1
DT0200206,1,0,0,0,1,2,1,1,1,3,1,2,1,2,2,2,2,2,2,3,0,0,0,0,1
DT0200207,0,0,3,0,0,2,1,1,1,3,1,2,2,2,2,2,2,2,4,0,0,0,0,0,0
DT0200208,1,1,4,0,1,2,1,2,1,3,1,3,2,2,2,2,2,1,4,1,0,0,0,0,1
DT0200209,0,0,0,0,2,2,1,1,1,3,1,2,2,2,2,2,2,2,2,3,0,0,0,0,1
DT0200210,1,1,4,0,1,2,1,1,1,3,1,3,2,2,2,2,2,1,4,1,1,0,0,0,1
DT0200214,1,1,2,0,2,2,1,1,1,3,1,3,2,2,2,2,2,2,4,1,1,0,1,0,1
DT0200224,0,0,0,0,0,2,1,2,1,3,0,0,2,2,2,2,2,2,2,3,0,0,0,0,0
DT0200225,0,0,0,0,1,2,1,1,1,3,1,3,2,2,2,2,2,2,2,4,0,0,0,1,1
DT0200226,1,1,3,0,1,2,1,1,1,3,1,3,2,2,2,2,2,2,4,1,1,0,1,0,1
DT0200227,0,0,4,0,1,2,1,1,1,3,1,2,2,2,2,2,2,2,4,3,0,0,0,0,1
DT0200228,0,0,2,0,0,2,1,2,1,3,1,2,2,2,2,2,2,2,2,0,0,0,0,0,1
DT0200231,0,1,1,0,1,2,1,1,1,3,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0
DT0200232,1,1,1,0,1,2,1,1,1,3,0,3,2,2,2,2,2,2,3,1,0,0,0,0,1
DT0200233,0,1,4,0,1,2,1,3,1,3,1,3,2,2,2,2,2,2,4,0,0,0,1,0,0
DT0200235,0,0,4,0,0,2,1,2,1,3,0,0,2,2,2,2,2,2,3,3,0,0,0,0,1
DT0200236,0,0,0,0,2,2,1,1,1,3,0,3,2,2,2,2,2,2,2,4,0,0,0,0,1
DT0200239,0,1,4,0,0,2,1,2,1,3,1,3,2,2,2,2,2,2,4,2,0,0,0,0,1
DT0200240,0,0,4,0,0,2,1,2,1,3,1,3,2,2,2,2,2,2,4,2,0,0,0,0,1
DT0200241,0,0,0,0,1,2,1,1,1,3,1,2,2,2,2,2,2,2,2,1,0,0,0,0,1
DT0200242,0,1,2,0,0,2,1,1,1,4,1,2,2,2,2,2,2,2,3,1,0,0,0,1,1
DT0200243,0,1,2,0,0,2,1,2,1,4,1,2,2,2,2,2,2,2,3,1,0,0,0,0,0
DT0200244,0,0,0,0,1,2,1,1,1,3,1,3,2,2,2,2,2,2,2,4,0,0,0,0,1
DT0200245,1,1,3,0,2,2,1,2,1,4,1,2,2,2,2,2,2,2,4,1,0,0,0,0,1
DT0200246,0,1,3,0,0,2,1,1,1,4,1,3,2,2,2,2,2,2,3,1,0,0,0,0,1
DT0200247,0,1,0,0,2,2,1,3,1,3,1,2,2,2,2,2,2,1,3,1,0,0,0,0,1
DT0200247,0,0,3,0,0,2,1,3,1,3,1,2,2,2,2,2,2,1,1,2,0,0,0,0,1
DT0200249,1,1,0,0,2,2,1,2,1,3,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0
DT0200250,1,1,3,0,0,2,1,3,1,3,0,1,2,2,2,2,2,2,3,1,0,0,0,0,1
DT0200253,0,1,3,0,1,2,1,1,1,4,1,3,2,2,2,2,2,2,3,1,0,0,1,0,1
DT0200254,0,0,0,0,1,2,1,1,1,3,0,1,2,2,2,2,2,2,2,3,0,0,0,0,1
DT0200255,1,1,4,0,1,2,1,1,1,3,1,3,2,2,2,2,2,2,2,1,0,0,0,0,1
DT0200257,0,0,0,0,2,2,1,3,1,3,0,0,2,2,2,2,2,2,2,4,0,0,0,0,1
DT0200259,0,0,0,0,1,2,1,2,1,3,0,1,5,2,2,2,2,2,2,3,0,0,0,0,0
DT0200261,0,0,1,0,1,2,1,3,1,1,1,1,2,2,1,2,2,1,2,3,0,0,0,0,0
DT0200262,0,0,0,0,1,2,1,3,1,3,1,1,2,1,2,2,2,2,3,3,0,0,1,0,0
DT0200265,1,0,0,0,1,2,1,3,1,1,0,2,2,2,2,2,2,2,2,3,0,0,0,0,1
DT0200267,0,0,2,0,0,2,1,1,1,2,1,0,5,1,2,2,2,2,2,4,0,0,0,0,0
DT0200268,0,1,2,0,0,2,1,1,1,3,0,1,2,2,2,2,2,2,2,1,1,0,1,1,1
DT0200271,0,0,0,0,1,2,1,3,1,3,1,1,2,2,2,2,2,2,2,4,0,0,0,0,1
DT0200272,0,1,0,0,2,2,1,2,1,3,0,2,2,2,2,2,2,2,2,1,0,0,0,0,1
DT0200273,1,0,2,0,1,2,1,1,1,3,1,2,2,2,2,2,2,2,3,4,0,0,0,0,1
DT0200274,0,1,2,0,0,2,1,2,1,3,0,0,2,2,2,2,2,2,3,1,0,0,0,0,1
DT0200276,0,1,1,0,1,2,1,3,1,3,1,1,1,1,1,2,2,2,2,1,0,0,0,0,0
DT0200277,0,0,4,0,0,2,1,2,1,3,1,2,2,2,2,2,2,2,4,1,0,0,0,0,1
DT0200278,0,1,0,0,2,2,1,3,1,3,0,2,2,2,2,2,2,2,2,1,0,0,1,0,0
DT0200283,0,0,0,0,1,2,1,1,1,3,1,0,2,2,2,2,2,2,3,3,1,0,0,0,1
DT0200284,0,0,0,0,1,2,1,1,1,3,0,0,2,1,1,2,2,2,2,1,0,0,0,0,0
DT0200285,0,1,3,0,0,2,1,3,1,3,0,2,2,2,2,2,2,2,3,1,0,0,0,0,1
DT0200286,0,0,0,0,1,2,1,1,1,3,0,0,2,1,2,2,2,2,2,4,0,0,0,0,0
DT0200288,0,0,0,0,2,2,1,1,1,3,1,3,2,2,2,2,2,2,2,3,0,0,0,0,1
DT0200290,0,0,0,0,1,2,1,1,1,1,1,1,2,2,2,2,2,2,3,2,0,0,0,1,1
DT0200291,0,0,0,0,2,2,1,1,1,3,1,1,2,2,2,2,2,2,3,4,0,0,0,0,1
DT0200293,0,0,0,0,2,2,1,3,1,3,0,2,2,1,1,2,2,2,2,4,0,0,0,1,0
DT0200294,0,0,0,0,1,2,1,2,1,3,1,3,2,1,2,2,2,1,2,4,0,0,0,0,0
DT0200295,0,1,0,0,0,2,1,3,1,3,0,1,2,2,2,2,2,1,3,1,0,0,0,0,1
DT0200296,0,1,3,0,1,2,1,3,1,3,0,1,2,2,2,2,2,2,4,1,0,0,0,0,0
DT0200297,0,0,0,0,2,2,1,3,1,2,1,1,2,2,1,1,2,2,3,4,1,0,0,0,0
DT0200298,0,0,0,0,1,2,1,3,1,3,1,0,2,2,1,2,1,1,2,3,0,0,0,0,0
DT0200299,0,0,0,0,1,2,1,3,1,2,1,0,2,1,2,2,2,2,3,4,0,0,0,0,0
DT0200300,0,0,0,0,2,2,1,3,1,1,1,0,2,1,1,2,2,2,2,4,0,0,0,0,0
DT0200301,1,1,0,0,2,2,1,1,1,3,1,3,2,2,2,2,2,2,2,1,1,0,1,0,1
DT0200302,0,1,1,0,1,2,1,1,1,2,0,0,2,2,2,2,2,2,2,1,1,0,1,0,1
DT0200303,0,0,0,0,0,2,1,2,1,3,0,0,2,1,1,2,2,2,3,1,0,0,0,0,0
DT0200304,1,1,2,0,1,2,1,1,1,3,1,1,1,2,2,2,2,1,2,1,0,0,0,0,1
DT0200305,0,1,1,0,2,2,1,2,1,3,0,1,2,2,2,2,2,2,2,1,0,0,0,0,1
DT0200306,0,0,0,0,1,2,1,1,1,3,1,2,2,2,2,2,2,2,3,4,0,0,0,0,1
DT0200307,0,0,0,0,1,2,1,1,1,3,1,1,5,2,2,2,2,2,2,4,0,0,0,0,0
DT0200308,0,1,0,0,2,2,1,1,1,2,0,0,2,2,2,2,2,2,2,1,1,0,0,0,0
DT0200309,0,0,0,0,2,2,1,1,1,3,0,2,5,2,2,2,2,2,2,3,0,0,0,0,1
DT0200310,1,1,3,0,1,2,1,1,1,4,1,1,2,2,2,2,2,1,4,1,0,0,0,0,1
DT0200311,1,1,4,0,0,2,1,1,1,3,1,3,2,2,2,2,2,1,1,1,0,0,0,0,1
DT0200312,0,0,0,0,1,2,1,1,1,2,0,0,2,2,2,2,2,2,2,4,0,0,0,0,0
DT0200313,0,0,3,0,0,2,1,2,1,3,0,1,5,2,2,2,2,2,3,0,0,0,0,0,0
DT0200315,0,1,0,0,1,2,1,1,1,3,0,0,1,2,2,2,2,1,2,1,0,0,0,0,1
DT0200317,0,1,4,0,1,2,1,1,1,4,0,2,2,2,2,2,2,2,4,1,0,0,0,0,1
DT0200318,0,1,4,0,1,2,1,1,1,3,1,2,2,2,2,2,2,2,4,1,0,0,0,0,1
DT0200319,1,1,3,0,1,2,1,1,1,3,1,2,2,2,2,2,2,2,4,1,0,0,0,1,1
DT0200320,0,0,0,0,2,2,1,1,1,3,0,0,2,2,2,2,2,1,2,4,0,0,0,0,1
DT0200321,0,1,3,0,2,2,1,1,1,3,1,2,2,2,2,2,2,1,4,1,1,0,0,0,1
DT0200322,1,1,3,0,1,2,1,1,1,3,1,2,2,2,2,2,2,1,4,1,0,0,0,0,1
DT0200323,0,1,2,0,1,2,1,1,1,3,1,1,2,2,1,2,2,2,4,1,0,0,0,0,0
DT0200324,0,0,0,0,1,2,1,1,1,3,0,1,1,1,2,2,2,2,2,4,0,0,1,1,0
DT0200325,0,0,0,0,1,2,1,2,1,3,1,0,2,1,2,1,2,2,3,4,0,0,0,0,0
DT0200326,0,1,4,0,0,2,1,1,1,3,1,1,2,2,2,2,2,1,4,2,0,0,0,0,1
DT0200327,1,1,2,0,0,2,1,1,1,3,0,0,5,2,2,2,2,2,2,1,0,1,1,0,0
DT0200328,0,1,3,0,0,2,1,1,1,3,0,1,1,2,2,2,2,1,2,1,0,1,0,0,0
DT0200329,0,1,0,0,1,2,1,1,1,2,0,0,2,2,2,2,2,1,2,1,0,0,0,1,1
DT0200331,0,0,0,0,2,2,1,2,1,2,0,0,5,2,2,1,2,2,4,4,0,0,0,0,0
DT0200332,1,1,2,0,0,2,1,1,1,3,1,2,2,2,2,2,2,2,4,1,1,0,0,0,1
DT0200334,0,1,4,0,0,2,1,2,1,3,1,1,2,2,2,2,2,1,4,1,0,0,0,0,1
DT0200335,0,0,2,0,1,2,1,1,1,3,1,2,2,2,2,2,2,2,4,4,0,0,0,0,1
DT0200337,1,0,4,0,1,2,1,1,1,3,1,2,2,2,2,2,2,1,4,1,1,0,1,1,1
DT0200338,0,0,0,0,2,2,1,1,1,3,0,0,1,2,2,2,2,1,2,3,0,0,0,1,1
DT0200339,0,1,2,0,2,2,1,1,1,3,1,1,2,2,2,2,2,2,4,4,0,0,0,0,1
DT0200342,1,1,3,0,1,2,1,1,1,3,1,1,2,2,2,2,2,2,4,1,0,0,1,1,1
DT0200343,1,1,3,0,0,2,1,1,1,3,1,2,2,2,2,2,2,2,4,1,1,0,0,0,1
DT0200344,0,1,4,0,1,2,1,1,1,3,1,2,2,1,2,2,2,2,4,1,0,0,0,0,0
DT0200345,0,1,0,0,2,2,1,1,1,2,0,0,2,2,1,2,2,1,4,1,0,0,0,0,0
DT0200346,1,1,4,0,2,2,1,1,1,3,1,2,2,2,2,2,2,2,4,1,0,0,0,0,1
DT0200347,1,1,2,0,1,2,1,1,1,1,1,1,2,2,2,2,2,1,4,1,1,0,1,1,0
DT0200348,1,1,4,0,1,2,1,1,1,3,1,3,2,2,2,2,2,2,4,1,0,0,0,1,1
DT0200349,0,1,0,0,0,2,1,1,1,3,1,2,2,2,2,2,2,2,4,1,0,0,0,1,1
DT0200350,0,1,3,0,0,2,1,1,1,1,1,1,2,2,2,2,2,1,4,2,0,0,0,1,1
DT0200352,0,1,4,0,1,2,1,2,1,4,1,3,2,2,2,2,2,1,4,1,0,0,0,1,1
DT0200355,1,1,4,0,1,2,1,1,1,3,1,2,2,2,2,2,2,1,4,1,0,0,0,0,1
DT0200356,0,0,1,0,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,4,0,0,0,1,1
DT0200357,0,0,3,0,0,2,1,2,1,3,1,3,2,2,2,2,2,2,4,1,0,0,0,0,1
DT0200359,0,0,3,0,1,2,1,2,3,3,1,2,2,2,2,2,2,1,4,0,0,0,0,0,1
DT0200360,1,1,4,0,1,2,1,1,1,3,1,2,2,2,2,2,2,1,4,1,1,0,0,0,1
DT0200361,1,1,0,0,1,2,1,1,1,3,0,2,5,2,2,2,2,2,2,1,0,0,0,0,0
DT0200362,0,1,1,0,2,2,1,1,1,4,1,1,1,2,2,2,2,1,2,3,0,0,0,0,1
DT0200363,0,0,0,0,1,2,1,1,1,3,1,2,1,2,1,2,2,1,2,3,0,0,0,0,0
DT0200365,1,1,2,0,1,2,1,1,1,3,0,1,4,2,2,2,2,2,2,1,1,1,1,0,1
DT0200367,1,1,1,0,1,2,1,1,1,2,1,1,2,2,2,2,2,1,4,1,0,0,0,0,1
DT0200369,1,1,1,0,1,2,1,1,1,1,0,1,1,2,2,2,2,2,2,1,0,0,0,0,1
DT0200370,1,1,1,0,1,2,1,1,1,1,1,0,1,2,2,2,2,2,2,1,0,0,0,1,1
DT0200371,0,1,3,0,0,2,1,1,1,3,1,2,5,2,2,2,2,2,4,1,0,0,0,0,1
DT0200374,1,1,4,0,1,2,1,1,1,4,1,2,2,2,2,2,2,1,4,1,0,0,0,0,1
DT0200377,0,1,3,0,1,2,1,1,1,4,1,2,2,2,2,2,2,1,4,1,0,0,0,0,1
DT0200378,0,0,4,0,0,2,1,1,1,3,0,2,2,2,2,2,2,2,0,2,0,0,0,0,1
DT0200380,0,0,3,0,1,2,1,1,1,3,1,3,2,2,2,2,2,1,4,0,0,0,0,1,1
DT0200381,1,0,3,0,0,2,1,1,1,1,0,1,1,2,2,2,2,1,2,3,0,0,0,1,1
DT0200382,0,0,3,0,0,2,1,1,1,3,0,1,1,2,2,2,2,2,1,2,0,0,0,0,1
DT0200383,0,0,0,0,1,2,1,1,1,1,0,0,1,2,2,2,2,1,2,3,0,0,0,0,0
DT0200384,0,0,3,0,1,2,1,1,1,4,1,2,2,2,2,2,2,2,4,4,0,0,0,0,1
DT0200385,0,1,0,0,1,2,1,1,1,3,0,1,2,2,2,2,2,1,2,1,1,2,0,0,1
DT0200386,1,1,3,0,0,2,1,1,1,3,1,2,2,2,2,2,2,1,3,1,0,0,0,0,1
DT0200387,1,1,2,0,1,2,1,1,1,2,1,1,2,2,2,2,2,1,2,1,0,0,0,0,1
DT0200390,1,1,2,0,1,2,1,2,1,3,1,1,1,2,2,2,2,1,4,1,0,0,0,0,0
DT0200391,0,0,3,0,1,2,1,1,1,4,0,3,2,2,2,2,2,2,4,3,0,0,0,0,1
DT0200392,1,1,2,0,1,2,1,1,1,3,1,2,2,2,2,2,2,2,4,1,0,0,0,0,1
DT0200394,0,0,0,0,0,2,1,1,1,3,1,0,2,1,1,2,2,1,4,4,0,0,0,0,0
DT0200395,0,0,0,0,1,2,1,1,1,3,1,1,2,2,2,2,2,1,2,4,0,0,1,1,1
DT0200396,0,0,4,0,1,2,1,1,1,3,1,3,2,2,2,2,2,1,4,0,0,0,0,0,1
DT0200397,0,0,3,0,0,2,1,1,1,3,1,2,2,2,2,2,2,1,4,3,0,0,0,0,1
DT0200398,0,1,3,0,2,2,1,1,1,3,1,2,2,2,2,2,2,2,4,1,0,0,0,0,1
DT0200400,0,0,0,0,1,2,1,1,1,2,1,0,2,2,2,2,2,2,3,3,0,0,0,0,0
DT0200401,0,0,0,0,1,2,1,3,1,3,0,3,2,2,2,2,2,2,2,4,0,0,0,0,1
DT0200402,2,1,1,0,2,2,1,1,1,3,1,2,2,1,2,2,2,2,4,1,1,2,1,0,0
DT0200403,0,0,0,0,2,2,1,3,1,2,0,0,2,1,2,2,2,2,2,4,0,0,1,0,0
DT0200405,0,0,0,0,1,2,1,1,1,2,1,0,2,2,2,2,2,2,2,4,0,0,0,0,0
DT0200406,0,1,0,0,2,2,1,2,1,3,0,1,2,2,2,2,2,2,3,1,0,0,0,0,1
DT0200407,0,0,0,0,2,2,1,1,1,3,1,2,2,2,1,2,2,1,2,4,0,0,1,0,0
DT0200408,1,1,0,0,1,2,1,1,1,2,0,1,2,1,2,2,2,1,3,1,0,0,1,0,0
DT0200409,0,1,0,0,1,2,1,1,1,3,1,2,2,1,2,2,2,1,3,1,0,0,0,0,0
DT0200410,1,1,2,0,0,2,1,1,3,3,0,1,2,2,2,2,2,1,3,1,0,1,0,0,1
DT0200411,0,0,2,0,2,2,1,1,1,3,0,0,5,2,2,2,2,2,2,3,0,0,0,0,1
DT0200412,0,1,2,0,1,2,1,1,1,3,0,1,2,2,2,2,2,2,3,1,0,0,0,0,1
DT0200415,0,0,0,0,2,2,1,1,1,3,0,3,2,2,2,2,2,2,2,4,0,0,0,0,1
DT0200416,0,1,4,0,1,2,1,1,1,3,1,2,2,2,2,2,2,2,4,1,0,0,0,0,1
DT0200417,0,0,0,0,0,2,1,1,1,3,1,2,2,2,2,2,2,2,2,4,0,0,0,0,1
DT0200418,0,0,0,0,1,2,1,3,1,2,1,1,2,2,2,2,2,2,2,3,0,0,0,0,0
DT0200419,0,1,0,0,1,2,1,3,1,3,1,1,2,2,2,2,2,2,3,1,0,0,0,0,1
DT0200420,0,1,3,0,0,2,1,3,1,3,1,1,2,2,2,2,2,2,1,2,0,0,0,0,1
DT0200421,0,0,3,0,0,2,1,2,1,3,1,0,2,2,2,2,2,2,0,2,0,0,0,0,1
DT0200423,0,0,0,0,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,3,0,0,1,0,1
DT0200424,0,0,0,0,2,2,1,1,1,3,0,0,2,2,2,2,2,2,4,4,0,0,0,0,1
DT0200425,0,1,1,0,2,2,1,3,1,1,1,1,2,2,1,2,2,2,3,3,0,0,0,0,0
DT0200426,0,1,0,0,2,2,1,2,1,1,0,0,2,1,2,2,2,1,4,1,0,0,0,1,0
DT0200427,0,1,1,0,2,2,1,1,1,3,0,1,1,2,2,2,2,2,2,3,0,0,0,0,1
DT0200429,0,1,0,0,1,2,1,3,1,1,0,1,1,2,1,2,2,2,2,1,0,0,1,1,0
